bbl,property_id,address,NAME,block,lot,Postal Code,latitude,longitude,ownername,bldgclass,yearbuilt,yearalter1,numfloors,unitstotal,Occupancy,Height Roof,Property GFA - Self-Reported (ft²),bldgarea,conditioned_office_sqft,Office - Gross Floor Area (ft²),officearea,Office - Weekly Operating Hours,Office - Number of Workers on Main Shift,ClosestIAQSensorSite,DistanceToClosestSensor_ft,DistanceToClosestSensor_miles,DOITT_ID,OBJECTID,the_geom,SHAPE_AREA,Feature Code,Length,Geometry Source
1012670022,4129437,"15 W 51st St, New York, NY 10104",Time Warner Building,1267,22,11109,40.7600494,-73.9777173,NOT OWNER - SCAFFOLDING,O4,1947,2014,33,8,100,423.76,616778,582428,392144,392144,544135,60,750,Queensboro Bridge,3814.2,0.73,352048,223926,"MULTIPOLYGON (((-73.977139698056 40.760056703862, -73.977314763671 40.759816662063, -73.97745763373 40.759876906867, -73.977623195226 40.759946719264, -73.977795692491 40.759710196306, -73.978085709123 40.759832486368, -73.978074642954 40.759847660471, -73.978089266786 40.759853827209, -73.978105001322 40.759860461518, -73.977979523229 40.760032515081, -73.978204889708 40.760127543186, -73.97816928357 40.76017636542, -73.978178273428 40.760180156447, -73.978002864 40.760420673145, -73.977290698603 40.760120376905, -73.977139698056 40.760056703862)))",6281.039063,2100,379.9754095,Photogrammetric
1013130005,1845411,"111 E 58th St, New York, NY 10022",110 East 59th Street,1313,5,10022,40.7622186,-73.9693165,110 E. 59TH GP,O4,1969,0,36,29,100,463.31,538141,596734,459957,459957,544314,70,482.25,Queensboro Bridge,1530.5,0.29,220239,417139,"MULTIPOLYGON (((-73.969162331972 40.762468808951, -73.969171926392 40.76245560742, -73.969292041195 40.762290328468, -73.969331382112 40.762236194307, -73.969121354964 40.762147949992, -73.968962671601 40.762081277217, -73.968987432645 40.762047206088, -73.96907058354 40.76193278961, -73.969438166224 40.762087232393, -73.969451065721 40.762092652349, -73.969426938909 40.762125851157, -73.969652045851 40.762220430335, -73.969625456525 40.762257018034, -73.969569912386 40.762333448113, -73.96954745057 40.7623643565, -73.969461358602 40.762482819404, -73.969399210835 40.762568334638, -73.969342496015 40.762544505718, -73.969190746742 40.762480747338, -73.969162331972 40.762468808951)))",2937.59375,2100,282.0543763,Photogrammetric
1013120015,3449108,"135 E 57th St, New York, NY 10022",135 East 57th Street,1312,15,10022,40.7613869,-73.9693674,COHEN BROTHERS REALTY,O4,1987,0,32,41,100,429.22,417222,397354,417222,417222,267046,65,960,Queensboro Bridge,1502.9,0.29,497542,128671,"MULTIPOLYGON (((-73.969168377411 40.761484904799, -73.968960364656 40.761397367616, -73.968959173476 40.761396866614, -73.968960359728 40.76139523702, -73.969033210391 40.761295151116, -73.969100636543 40.761323105577, -73.96913214493 40.761333516654, -73.969143914438 40.761336356396, -73.969155892645 40.761338635179, -73.969168034552 40.761340342184, -73.969180292789 40.761341472895, -73.969192619985 40.761342020998, -73.969204968768 40.761341986478, -73.969217289397 40.761341367521, -73.969229536868 40.761340167719, -73.969241661437 40.761338391559, -73.969253618096 40.761336045333, -73.96926535947 40.761333138935, -73.969276840548 40.761329683159, -73.969288017506 40.761325690599, -73.969298845331 40.761321178355, -73.96930928375 40.761316162623, -73.969319292488 40.761310663205, -73.969328831267 40.761304701702, -73.969337864548 40.761298299716, -73.969353916115 40.761283977857, -73.969375625866 40.761262845182, -73.969411665402 40.761211397214, -73.969841842446 40.761392423819, -73.969770736097 40.761490115348, -73.96970434012 40.761581334341, -73.969687166162 40.761574106876, -73.96948108842 40.7614873852, -73.969357267972 40.76143527975, -73.969146437043 40.76172493115, -73.969029488823 40.761675716009, -73.969064832316 40.761627159486, -73.969134345935 40.761531657995, -73.969168377411 40.761484904799)))",3028.371094,2100,322.3176433,Photogrammetric
1013090032,,"900 3 Ave, New York, NY 10022",900 Third Ave,1309,32,10022,40.7587025,-73.9690943,PARAMOUNT GROUP,O4,1983,0,36,35,75,470.62,591315,516710,584389.1,584389.1,509700,52.78,200,Queensboro Bridge,1698.7,0.32,437828,532428,"MULTIPOLYGON (((-73.969046751534 40.758945769943, -73.968957405708 40.758908074176, -73.968872805574 40.758872380545, -73.968817290004 40.758848957804, -73.968822627345 40.758841643545, -73.969062906046 40.758512353992, -73.969172454436 40.758558573865, -73.969400198641 40.758654659938, -73.969244020402 40.758868695418, -73.969168623636 40.758836885637, -73.969079185732 40.758959453722, -73.969046751534 40.758945769943)))",2231.5,2100,199.0008614,Photogrammetric
1013100041,10171552,"160 E 56th St, New York, NY 10022",A&R: 160 East 56th Street,1310,41,10022,40.7596136,-73.9687041,PALACE GALLERY INC,O6,1927,0,12,42,100,186.27,55558,51923,55558,55558,47423,65,127,Queensboro Bridge,1445.9,0.28,656219,786917,"MULTIPOLYGON (((-73.968536173441 40.759703697444, -73.968561113852 40.759669577817, -73.968621965694 40.759586330117, -73.968623078445 40.759584808567, -73.968666770801 40.759525035934, -73.968684222835 40.759501161989, -73.968695033109 40.759505734089, -73.968838062757 40.759566232767, -73.968839054984 40.75956665177, -73.968838321449 40.759567653834, -73.968785164363 40.759640318298, -73.968763671362 40.75966969775, -73.968749860941 40.759688575792, -73.96871187217 40.759740503004, -73.968690915928 40.759769149577, -73.968536173441 40.759703697444)))",671.46875,2100,107.5180229,Photogrammetric
1013120024,,"145 E 57th St, New York, NY 10022",ABS - 145 East 57th Street,1312,24,10022,40.7609448,-73.9684508,PROPERTY MANAGEMENT - GRUBB & ELLIS,O6,1926,2015,13,12,95,178.09,58458,58458,44873,44873,54315,50.12,64.98,Queensboro Bridge,1255.2,0.24,124564,730715,"MULTIPOLYGON (((-73.968282045676 40.76104829312, -73.96838522542 40.760906404629, -73.968456576161 40.760808286273, -73.968613451451 40.760874242465, -73.968475976253 40.761063292023, -73.968459402999 40.761086083765, -73.968418937535 40.76106907115, -73.968398455883 40.761097236024, -73.968388161611 40.761092908076, -73.968282045676 40.76104829312)))",779.96875,2100,120.4864894,Photogrammetric
1010280029,1273033,"888 7 Ave, New York, NY 10106",888 Seventh Avenue,1028,29,10019,40.7653611,-73.9808815,VORNADO REALTY TRUST,O4,1970,2017,45,103,90,592.22,848010,866359,437052,437052,785230,61.06,215.53,Midtown-DOT,4563.2,0.87,598929,997995,"MULTIPOLYGON (((-73.980727563275 40.765521152866, -73.980784344763 40.765443523584, -73.980826135466 40.765386389055, -73.98062597995 40.765301756812, -73.98050450631 40.765250393179, -73.980529527967 40.765216184555, -73.980587837878 40.765136465554, -73.980633249441 40.765074380731, -73.980981769562 40.765221747757, -73.981015685997 40.765236088476, -73.981212354234 40.765319245349, -73.981160097058 40.76539069092, -73.981082670213 40.765496546004, -73.981039902638 40.765478462255, -73.980892641809 40.765679793352, -73.980882558004 40.765675529594, -73.980840194194 40.765657616934, -73.980677932237 40.765589007445, -73.980727563275 40.765521152866)))",3116.617188,2100,274.9017475,Photogrammetric
1010100021,,"119 W 57th St, New York, NY 10019",17197 - 119 West 57th Street,1010,21,10019,40.765119,-73.9779503,MUSART ASSOCIATES,O6,1926,1984,14,80,100,175.76,113707,112147,103707,103707,102147,55,70,Queensboro Bridge,4104.9,0.78,805602,154695,"MULTIPOLYGON (((-73.977706640136 40.765335050108, -73.977753757202 40.765270769521, -73.977826430394 40.765171624512, -73.977840149443 40.765177437204, -73.977859644805 40.765150840058, -73.977877808185 40.765158535653, -73.977915622237 40.765106947619, -73.977897458867 40.765099251129, -73.977934611691 40.765048565267, -73.97792089266 40.765042751685, -73.97796418562 40.764983688698, -73.977947821086 40.764976754387, -73.978043671546 40.764845987061, -73.978061936706 40.764853726771, -73.978122043369 40.764879195454, -73.978183668229 40.764905308253, -73.978147661474 40.764954431139, -73.97805132999 40.765085854925, -73.978026589521 40.765075371943, -73.978019387659 40.765085195971, -73.978009088605 40.765080831963, -73.977934118242 40.765183112205, -73.977993580943 40.765208307977, -73.977854694925 40.765397786166, -73.977706640136 40.765335050108)))",1283.207031,2100,221.1173208,Photogrammetric
1012730012,2562613,"37 W 57th St, New York, NY 10019",Vogar Building,1273,12,10019,40.764103,-73.9759471,GEORGE COMFORT & SONS,O6,1923,2023,13,2,80,181.31,79474,69649,79474,79474,58113,41.34,10,Queensboro Bridge,3465.8,0.66,147305,861892,"MULTIPOLYGON (((-73.975926397967 40.764271051434, -73.97588388126 40.764253059472, -73.975766688075 40.764203467524, -73.975813597695 40.764139383085, -73.975942935208 40.763962692489, -73.976119418539 40.764037374709, -73.975960464908 40.764254524387, -73.975943171846 40.76427815001, -73.975926397967 40.764271051434)))",910.5859375,2100,125.9345148,Photogrammetric
1008400071,2544622,"42 W 39th St, New York, NY 10018",42-52 West 39 Street LLC / 42 West 39th St,840,71,10018,40.7522664,-73.9844873,ADAMS & COMPANY,O6,1927,1979,19,30,100,250.7,157748,157748,148918,148918,146748,70,325,Broadway/35th St,1080.8,0.21,609578,667213,"MULTIPOLYGON (((-73.984251649333 40.752323657579, -73.984363612073 40.752170106863, -73.98441357173 40.752101590538, -73.98442187997 40.752090194859, -73.984667124007 40.752193609437, -73.984657348178 40.752207017568, -73.984712761956 40.752230384957, -73.984716729641 40.752232057723, -73.984712561324 40.752237774482, -73.984556275564 40.752452112753, -73.984354451482 40.75236700753, -73.984251649333 40.752323657579)))",1504.058594,2100,156.0067195,Photogrammetric
1007860051,2558870,"498 7 Ave, New York, NY 10018",Garment Centre Capitol,786,51,10018,40.7528489,-73.9900275,VORNADO REALTY TRUST,O4,1920,1998,24,1,75,331.010585,936037,803800,926484,926484,724637,48.96,70.46,Midtown-DOT,819.8,0.16,247713,583022,"MULTIPOLYGON (((-73.98961846646 40.752663584875, -73.989628056283 40.752667615503, -73.989723257157 40.752707638009, -73.989871239618 40.752769856252, -73.989882042546 40.752754997055, -73.989943605288 40.752670313476, -73.989989690188 40.752606922781, -73.990043821772 40.752532461043, -73.990422256834 40.75269156117, -73.990576956035 40.752756598549, -73.990438335276 40.752947280034, -73.990418072014 40.752938761367, -73.990242207056 40.752864825889, -73.990177008414 40.752954510724, -73.990296821252 40.753004881662, -73.990155684687 40.753199022331, -73.98950984642 40.752927493473, -73.989446845165 40.752901014651, -73.98961846646 40.752663584875)))",5989.136719,2100,389.7330392,Photogrammetric
1009930001,,"561 7 Ave, New York, NY 10018",561 Seventh Ave,993,1,10018,40.754792,-73.9875295,151 WEST ASSOCIATES LLC,O4,1925,1989,21,26,100,258.14,79050,71741,60050,60050,67441,65,145,Midtown-DOT,797.6,0.15,277191,316250,"MULTIPOLYGON (((-73.987385079035 40.754828163206, -73.987485666813 40.754688231113, -73.987672400153 40.754765852308, -73.987672183391 40.754766153054, -73.987638249962 40.754813360222, -73.987571811467 40.754905784563, -73.987385079035 40.754828163206)))",555.1835938,2100,94.25144721,Photogrammetric
1009960029,1151970,"1133 Ave Of The Americas, New York, NY 10036",1133,996,29,10036,40.7560568,-73.9838656,THE DURST ORGANIZATION,O4,1968,2015,44,44,100,548.44,977035,1039529,838075,838075,968284,95.06,360.82,Midtown-DOT,1829.3,0.35,727018,316828,"MULTIPOLYGON (((-73.983765505636 40.75623845717, -73.983689998256 40.756206978346, -73.983654862468 40.756255713218, -73.983620069022 40.75624120744, -73.983376349551 40.756139602732, -73.983479364254 40.755996720855, -73.983564447037 40.756032191323, -73.983619300697 40.755956107331, -73.983705151961 40.755837029468, -73.98364765503 40.755813058873, -73.983620745467 40.755801840156, -73.983721087835 40.755662661454, -73.983777687117 40.755686294197, -73.984054812227 40.755802001904, -73.984019376031 40.755851154684, -73.984141952012 40.75590225549, -73.984237329539 40.755942016887, -73.984128661243 40.756092744767, -73.984039601299 40.756216275496, -73.98396396151 40.756321190975, -73.983765505636 40.75623845717)))",4740.90625,2100,321.6397908,Photogrammetric
1009940001,,"1459 Broadway, New York, NY 10019",7 Times Square,994,1,10036,40.7555193,-73.9868868,RUBY TUESDAY,O4,2002,0,48,70,100,687.61,1184834,1079378,1164662,1164662,1059378,63.14,2386,Midtown-DOT,979.7,0.19,303329,737982,"MULTIPOLYGON (((-73.986613566134 40.755727325415, -73.986785567859 40.755199869704, -73.986958622946 40.755272417033, -73.987218253054 40.755381257805, -73.986942654109 40.755761416692, -73.986884904759 40.755841074244, -73.986777711978 40.755796137579, -73.986758797013 40.755788208258, -73.986613566134 40.755727325415)))",3452.628906,2100,246.506706,Photogrammetric
1009980024,33496844,"115 W 45th St, New York, NY 10036",Kiamie New York Corp.,998,24,10036,40.7572864,-73.9833708,KIAMIE NY CORPORATION,O6,1925,1987,12,29,100,161,57020,53281,18816.6,57020,43281,54,116,Midtown-DOT,2090.3,0.4,1087821,1066219,"MULTIPOLYGON (((-73.983226201503 40.757363830509, -73.983274385062 40.757295609836, -73.983322994998 40.757226784065, -73.983370607357 40.757159372822, -73.983374956211 40.757153215795, -73.983379060342 40.757154891327, -73.983517634679 40.757211484574, -73.983380021977 40.757406325128, -73.983368881476 40.757422099471, -73.983329830513 40.757406151283, -73.983267668011 40.757380765135, -73.983226201503 40.757363830509)))",633.40625,2100,106.2948898,Other (Manual)
1009930055,,"1441 Broadway, New York, NY 10018",1441 Broadway ENT,993,55,10018,40.7549978,-73.9871685,LECHAR REALTY LLC,O4,1929,2017,33,1,100,421.79,510506,494868,491356,491356,450730,60,890,Midtown-DOT,890.1,0.17,49503,622991,"MULTIPOLYGON (((-73.986911530957 40.754783911772, -73.987130598386 40.754824028757, -73.987191609304 40.754835201824, -73.987193132183 40.754872117317, -73.987280191786 40.754908306571, -73.987264614329 40.754929978217, -73.98730101353 40.754945108927, -73.98734999048 40.754876974863, -73.987536724191 40.754954596277, -73.987336380336 40.75523329799, -73.987046352205 40.755112737592, -73.986836809354 40.75502563316, -73.986911530957 40.754783911772)))",2860.058594,2100,238.4718318,Photogrammetric
1013220001,3554025,"777 3 Ave, New York, NY 10017",Sage Realty - 777 Third Avenue,1322,1,10017,40.7547122,-73.9710922,WILLIAM KAUFMAN ORGANIZATION,O4,1964,2010,39,61,85,466.99,535122,563420,470253.1083,519789,520000,61.76,266.9,Queensboro Bridge,3087.8,0.59,464,732335,"MULTIPOLYGON (((-73.970766679596 40.754863144479, -73.970866402434 40.754725744486, -73.970892695419 40.75468951839, -73.970834028474 40.754664895436, -73.970868816011 40.754616964922, -73.970848744171 40.754608541018, -73.970899013564 40.754539279633, -73.970977939558 40.754430532873, -73.971107432551 40.75448488122, -73.971122538818 40.754491221865, -73.971188175752 40.754518769457, -73.971390707201 40.754603770929, -73.97139272706 40.754604618806, -73.971185710824 40.754889851883, -73.971102729889 40.755004184497, -73.970848508786 40.754897487984, -73.970766679596 40.754863144479)))",3224.808594,2100,239.5889009,Photogrammetric
1012730031,34705266,"3 W 57th St, New York, NY 10019",EL KAM 3 W 57,1273,31,10019,40.7634714,-73.9744312,ELK INVESTORS,O6,1947,2002,12,7,100,182.06,58001,58001,58001,58001,48829,36,140,Queensboro Bridge,3002,0.57,524583,503019,"MULTIPOLYGON (((-73.974297817487 40.763517495298, -73.974424552833 40.76334548213, -73.974436798206 40.763328862436, -73.974594740098 40.763396137135, -73.974560907191 40.763442057197, -73.974455759686 40.763584770186, -73.974297817487 40.763517495298)))",640.4179688,2100,103.8406526,Photogrammetric
1013230047,3448548,"805 3 Ave, New York, NY 10022",805 3rd Avenue,1323,47,10022,40.7553872,-73.9705397,MADISON THIRD BUILDING COMP LLC,O4,1980,0,29,64,100,382,597523,597553,597523,597523,560753,65,1443,Queensboro Bridge,2802.3,0.53,1117889,1059127,"MULTIPOLYGON (((-73.970558769187 40.755178241459, -73.970513261856 40.755159097679, -73.970388926288 40.755320784872, -73.970386049221 40.755319574754, -73.970416389136 40.755229959738, -73.9704515443 40.755126119762, -73.970467212562 40.755091031979, -73.97048001458 40.755062360463, -73.970471990786 40.755058985113, -73.970506080826 40.755012122532, -73.970528517132 40.755021560169, -73.970546070097 40.755016992791, -73.970561774332 40.755023599312, -73.970556455251 40.755030911859, -73.970632649964 40.75506296409, -73.970640288975 40.75506617724, -73.970558769187 40.755178241459)))",415.9921875,2100,119.4117645,Other (Manual)
1013260001,3250190,"875 3 Ave, New York, NY 10022",875 3rd Avenue,1326,1,10022,40.7572176,-73.9691961,BOSTON PROPERTIES,O4,1982,0,29,29,95,390.33,634175,634175,623129,623129,604122,75.43,1379.04,Queensboro Bridge,2062.6,0.39,396953,946057,"MULTIPOLYGON (((-73.968973227267 40.757431262622, -73.968867081078 40.757387007472, -73.968723526426 40.75732715523, -73.9688444632 40.757159431073, -73.968858681877 40.757165358441, -73.968864531039 40.757157248271, -73.968929549159 40.757141568216, -73.968944396362 40.757137988208, -73.969032248414 40.757016149179, -73.969121421409 40.756892475204, -73.969578775436 40.757083158208, -73.969598061064 40.757134125593, -73.969462239224 40.757322496983, -73.969456763391 40.757330091294, -73.969404638539 40.757341989346, -73.969273830519 40.757287452354, -73.969107145453 40.757326785972, -73.969038256705 40.757422327293, -73.968982204412 40.757435005738, -73.968973227267 40.757431262622)))",4047.269531,2100,277.9098265,Photogrammetric
1013060001,1416310,"345 Park Ave, New York, NY 10154",345 Park Ave LP,1306,1,10154,40.7577537,-73.9724264,RUDIN MANAGEMENT COMPANY,O4,1969,0,44,30,95,630.31,1842494,1712218,1804135,1804135,1504490,65.33,2381,Queensboro Bridge,2661,0.51,362081,916253,"MULTIPOLYGON (((-73.971667481189 40.75774206549, -73.97190323989 40.757422819391, -73.97201248278 40.75727489027, -73.972013295627 40.75727379005, -73.972120584676 40.757319603153, -73.972225174294 40.757364263758, -73.972327607939 40.757408003434, -73.972290672104 40.757458020323, -73.972274675895 40.757451189744, -73.97222788512 40.757514551529, -73.972220020887 40.757525199908, -73.972226351885 40.75752790295, -73.972476963695 40.757634915195, -73.972729130948 40.757742590034, -73.972847740643 40.757793235445, -73.972728632069 40.757954526508, -73.972925906338 40.758038761262, -73.972933781405 40.758042123798, -73.972921670539 40.758058523653, -73.972798670436 40.758225084525, -73.972651814666 40.758162378204, -73.972413543013 40.758060637258, -73.972170757362 40.757956967646, -73.971928942188 40.75785371199, -73.971667481189 40.75774206549)))",8480.84375,2100,450.9008372,Photogrammetric
