status,source_CoStar_URL,Tenant,Industry,Floor,SF Occupied,Employees,Move In Date,Exp Date,Page_URL,PropertyID,BBL
OK: row 17 of 24,https://product.costar.com/detail/all-properties/157482/tenant,DJQ Realty Services,Real Estate,GRND,500,2,Jun-23,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 18 of 24,https://product.costar.com/detail/all-properties/157482/tenant,Event Aces,Administrative and Support Services,GRND,500,2,Jun-23,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 19 of 24,https://product.costar.com/detail/all-properties/157482/tenant,Fuller & Fuller LLP,"Professional, Scientific, and Technical Services",17th,500,9,Dec-02,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 20 of 24,https://product.costar.com/detail/all-properties/157482/tenant,"Futterman Organization, Inc.",Real Estate,19th,500,2,Mar-16,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 21 of 24,https://product.costar.com/detail/all-properties/157482/tenant,Gilmartin Poster & Shafto LLP,"Professional, Scientific, and Technical Services",19th,500,5,Jul-16,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 22 of 24,https://product.costar.com/detail/all-properties/157482/tenant,"Martin Friedlander, PC","Professional, Scientific, and Technical Services",11th,500,9,Sep-24,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 23 of 24,https://product.costar.com/detail/all-properties/157482/tenant,Norvin Partners,Real Estate,7th,500,3,Oct-22,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 24 of 24,https://product.costar.com/detail/all-properties/157482/tenant,Stonehurst Management,Finance and Insurance,17th,500,4,May-25,-,https://product.costar.com/detail/all-properties/157482/tenant,157482,1013250001.0
OK: row 1 of 51,https://product.costar.com/detail/all-properties/157160/tenant,TMPL,"Arts, Entertainment, and Recreation",,"25,632",170,Jul-25,Jul-45,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 2 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Permanent Mission of Brazil to the United Nations,Public Administration,"9th, 10th","15,960",60,Dec-74,Jun-28,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 3 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Helmsley Spear LLC,Real Estate,11th,"15,100",101,Sep-24,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 4 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Sovereign Partners,Real Estate,37th,"9,500",25,Apr-14,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 5 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Phillips & Paolicelli,"Professional, Scientific, and Technical Services",6th,"9,410",25,Nov-13,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 6 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Warner's VanLines,Transportation and Warehousing,6th,"9,401",8,May-14,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 7 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Lazare Potter Giacovas & Moyle LLP,"Professional, Scientific, and Technical Services",16th,"9,275",18,Nov-18,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 8 of 51,https://product.costar.com/detail/all-properties/157160/tenant,"Kucker Marino Winiarsky & Bittens, LLP","Professional, Scientific, and Technical Services",12th,"9,025",36,Jul-04,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 9 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Marino,"Professional, Scientific, and Technical Services",18th,"9,025",60,Nov-15,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 10 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Northern Edge,Finance and Insurance,27th,"9,025",30,Jul-12,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 11 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Ad Plus,Manufacturing,31st,"7,176",20,Sep-19,Sep-26,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 12 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Brain & Behavior Research Foundation,"Professional, Scientific, and Technical Services",33rd,"6,553",25,Jun-18,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 13 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Far Hills Group LLC,Finance and Insurance,30th,"5,407",13,Mar-17,Mar-27,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 14 of 51,https://product.costar.com/detail/all-properties/157160/tenant,NTV International Corporation,Information,3rd,"5,406",23,Dec-23,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 15 of 51,https://product.costar.com/detail/all-properties/157160/tenant,The Yomiuri Shimbun,Information,24th,"4,626",30,Apr-16,Apr-26,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 16 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Whitney Partners,Administrative and Support Services,17th,"4,608",30,Mar-18,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 17 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Maisons Marques & Domaines USA,Wholesaler,20th,"4,513",27,Oct-11,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 18 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Medalist Partners,Finance and Insurance,29th,"4,213",23,Dec-24,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 19 of 51,https://product.costar.com/detail/all-properties/157160/tenant,INF Associates,"Professional, Scientific, and Technical Services",10th,"4,172",27,Aug-22,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 20 of 51,https://product.costar.com/detail/all-properties/157160/tenant,ROUST,Manufacturing,30th,"4,093",27,Jun-18,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 21 of 51,https://product.costar.com/detail/all-properties/157160/tenant,FedEx Office,Transportation and Warehousing,GRND,"4,000",9,Jun-00,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 22 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Group Gordon,"Professional, Scientific, and Technical Services",32nd,"3,944",18,Apr-12,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 23 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Derivative Path,"Professional, Scientific, and Technical Services",28th,"3,746",24,Jul-22,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 24 of 51,https://product.costar.com/detail/all-properties/157160/tenant,"Trolman Glaser Corley & Lichtman, P.C.","Professional, Scientific, and Technical Services",23rd,"3,710",20,May-15,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 25 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Orr Group,Services,34th,"3,632",24,Sep-16,Aug-26,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 26 of 51,https://product.costar.com/detail/all-properties/157160/tenant,GoFleet,Transportation and Warehousing,GRND,"3,170",21,Jan-24,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 27 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Robert S Michaels P.C.,"Professional, Scientific, and Technical Services",22nd,"3,166",4,Aug-23,Aug-28,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 28 of 51,https://product.costar.com/detail/all-properties/157160/tenant,The Vault,"Professional, Scientific, and Technical Services",21st,"3,008",12,Dec-17,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 29 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Keil & Correa LLP,"Professional, Scientific, and Technical Services",25th,"3,000",5,Jul-93,Jul-26,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 30 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Palatine Capital Partners,Finance and Insurance,26th,"2,917",8,Sep-16,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 31 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Pearl Diver Capital,Finance and Insurance,36th,"2,832",4,May-23,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 32 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Post Capital,Finance and Insurance,19th,"2,668",8,Jul-15,Jun-30,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 33 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Krantz & Berman LLP,"Professional, Scientific, and Technical Services",32nd,"2,356",3,Apr-20,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 34 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Zenmo Law,"Professional, Scientific, and Technical Services",35th,"2,300",15,Apr-22,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 35 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Friedrich-Ebert-Stiftung,"Professional, Scientific, and Technical Services",22nd,"2,257",15,Sep-07,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 36 of 51,https://product.costar.com/detail/all-properties/157160/tenant,The WK Law Firm,"Professional, Scientific, and Technical Services",22nd,"2,256",15,Sep-18,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 37 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Impact Real Estate Analytics,Real Estate,15th,"2,183",14,Oct-21,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 38 of 51,https://product.costar.com/detail/all-properties/157160/tenant,JSB Partners,Administrative and Support Services,37th,"2,000",15,Oct-21,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 39 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Mehler Law PLLC,"Professional, Scientific, and Technical Services",32nd,"2,000",5,Apr-20,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 40 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Cedar Hill Holdings,Finance and Insurance,33rd,"1,200",4,Jul-22,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 41 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Seerene,"Professional, Scientific, and Technical Services",4th,"1,111",7,Nov-18,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 42 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Alexander Wolf & Son,Construction,4th,"1,000",8,Dec-22,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 43 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Law Offices of Clifford J Stern LLC,"Professional, Scientific, and Technical Services",23rd,"1,000",6,Aug-21,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 44 of 51,https://product.costar.com/detail/all-properties/157160/tenant,"Miura Capital, LLC",Finance and Insurance,32nd,828,5,Sep-23,Dec-28,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 45 of 51,https://product.costar.com/detail/all-properties/157160/tenant,"Blitz Law Group, LLP","Professional, Scientific, and Technical Services",23rd,500,7,Apr-21,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 46 of 51,https://product.costar.com/detail/all-properties/157160/tenant,CoAdvantage,"Professional, Scientific, and Technical Services",21st,500,3,May-24,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
OK: row 47 of 51,https://product.costar.com/detail/all-properties/157160/tenant,Counterview Capital,Finance and Insurance,24th,500,2,Jan-20,-,https://product.costar.com/detail/all-properties/157160/tenant,157160,1013200046.0
