bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct,odcv_hvac_savings_pct,Office_Elec_Savings_ODCV_Jan_kBtu,Office_Elec_Savings_ODCV_Feb_kBtu,Office_Elec_Savings_ODCV_Mar_kBtu,Office_Elec_Savings_ODCV_Apr_kBtu,Office_Elec_Savings_ODCV_May_kBtu,Office_Elec_Savings_ODCV_Jun_kBtu,Office_Elec_Savings_ODCV_Jul_kBtu,Office_Elec_Savings_ODCV_Aug_kBtu,Office_Elec_Savings_ODCV_Sep_kBtu,Office_Elec_Savings_ODCV_Oct_kBtu,Office_Elec_Savings_ODCV_Nov_kBtu,Office_Elec_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Jan_kBtu,Office_Gas_Savings_ODCV_Jan_USD,Office_Gas_Savings_ODCV_Feb_kBtu,Office_Gas_Savings_ODCV_Feb_USD,Office_Gas_Savings_ODCV_Mar_kBtu,Office_Gas_Savings_ODCV_Mar_USD,Office_Gas_Savings_ODCV_Apr_kBtu,Office_Gas_Savings_ODCV_Apr_USD,Office_Gas_Savings_ODCV_May_kBtu,Office_Gas_Savings_ODCV_May_USD,Office_Gas_Savings_ODCV_Jun_kBtu,Office_Gas_Savings_ODCV_Jun_USD,Office_Gas_Savings_ODCV_Jul_kBtu,Office_Gas_Savings_ODCV_Jul_USD,Office_Gas_Savings_ODCV_Aug_kBtu,Office_Gas_Savings_ODCV_Aug_USD,Office_Gas_Savings_ODCV_Sep_kBtu,Office_Gas_Savings_ODCV_Sep_USD,Office_Gas_Savings_ODCV_Oct_kBtu,Office_Gas_Savings_ODCV_Oct_USD,Office_Gas_Savings_ODCV_Nov_kBtu,Office_Gas_Savings_ODCV_Nov_USD,Office_Gas_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Dec_USD,Office_Steam_Savings_ODCV_Jan_kBtu,Office_Steam_Savings_ODCV_Jan_USD,Office_Steam_Savings_ODCV_Feb_kBtu,Office_Steam_Savings_ODCV_Feb_USD,Office_Steam_Savings_ODCV_Mar_kBtu,Office_Steam_Savings_ODCV_Mar_USD,Office_Steam_Savings_ODCV_Apr_kBtu,Office_Steam_Savings_ODCV_Apr_USD,Office_Steam_Savings_ODCV_May_kBtu,Office_Steam_Savings_ODCV_May_USD,Office_Steam_Savings_ODCV_Jun_kBtu,Office_Steam_Savings_ODCV_Jun_USD,Office_Steam_Savings_ODCV_Jul_kBtu,Office_Steam_Savings_ODCV_Jul_USD,Office_Steam_Savings_ODCV_Aug_kBtu,Office_Steam_Savings_ODCV_Aug_USD,Office_Steam_Savings_ODCV_Sep_kBtu,Office_Steam_Savings_ODCV_Sep_USD,Office_Steam_Savings_ODCV_Oct_kBtu,Office_Steam_Savings_ODCV_Oct_USD,Office_Steam_Savings_ODCV_Nov_kBtu,Office_Steam_Savings_ODCV_Nov_USD,Office_Steam_Savings_ODCV_Dec_kBtu,Office_Steam_Savings_ODCV_Dec_USD,office_elec_odcv_savings_pct_jan,office_elec_odcv_savings_pct_feb,office_elec_odcv_savings_pct_mar,office_elec_odcv_savings_pct_apr,office_elec_odcv_savings_pct_may,office_elec_odcv_savings_pct_jun,office_elec_odcv_savings_pct_jul,office_elec_odcv_savings_pct_aug,office_elec_odcv_savings_pct_sep,office_elec_odcv_savings_pct_oct,office_elec_odcv_savings_pct_nov,office_elec_odcv_savings_pct_dec,Office_Elec_Savings_ODCV_Jan_USD,Office_Elec_Savings_ODCV_Feb_USD,Office_Elec_Savings_ODCV_Mar_USD,Office_Elec_Savings_ODCV_Apr_USD,Office_Elec_Savings_ODCV_May_USD,Office_Elec_Savings_ODCV_Jun_USD,Office_Elec_Savings_ODCV_Jul_USD,Office_Elec_Savings_ODCV_Aug_USD,Office_Elec_Savings_ODCV_Sep_USD,Office_Elec_Savings_ODCV_Oct_USD,Office_Elec_Savings_ODCV_Nov_USD,Office_Elec_Savings_ODCV_Dec_USD,Total_ODCV_Savings_Annual_USD,ODCV_Savings_Rank
1008570062,"72 Madison Ave, New York, NY 10016",49725.0,58500,0.85,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.3,11071.9392,11871.0843,8571.18,7139.294999999986,6050.25,9685.4334,11071.9392,11071.9392,9685.4334,6050.25,7139.294999999986,8571.18,61943.399999999994,1567.92,57408.6,1453.19,57634.2,1458.9,31890.3,807.57,24308.1,615.74,22172.4,561.71,24099.0,610.45,22963.8,581.73,21653.1,548.57,26330.4,666.91,48436.2,1226.19,58926.3,1491.59,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0732,0.0831,0.06,0.0530999999999999,0.045,0.0678,0.0732,0.0732,0.0678,0.045,0.0530999999999999,0.06,359.4899999999998,404.34000000000015,263.25,221.40999999999983,200.10999999999967,369.84999999999945,426.65000000000055,438.0100000000002,379.1900000000005,193.94999999999985,235.51000000000025,263.78999999999996,15346.02,422.0
1008580006,"3 E 28th St, New York, NY 10016",52767.0,58952,0.895,SC9 Rate I (Standard),0.538,0.571,0.493,0.177,0.15,0.226,0.244,0.244,0.519,0.443,0.471,0.493,0.2666666666666666,17540.521599999993,17582.231999999993,15180.455999999993,5129.554399999989,4347.079999999989,6958.991999999992,7955.180799999993,7955.180799999993,15981.04799999999,12838.376266666664,13649.83119999999,15180.455999999993,694.6666666666665,18.24,643.7333333333332,16.95,646.3999999999999,17.02,357.5999999999999,9.71,272.53333333333325,7.56,248.79999999999995,6.96,270.13333333333327,7.5,257.59999999999997,7.18,242.93333333333328,6.81,295.19999999999993,8.14,543.1999999999999,14.41,660.7999999999998,17.38,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1434666666666666,0.1522666666666666,0.1314666666666666,0.0471999999999999,0.0399999999999999,0.0602666666666666,0.0650666666666666,0.0650666666666666,0.1383999999999999,0.1181333333333333,0.1255999999999999,0.1314666666666666,569.5099999999998,598.8599999999997,466.24000000000024,159.07999999999993,143.77999999999977,265.7399999999998,306.5500000000002,314.7000000000007,625.6599999999999,411.5500000000002,450.3000000000002,467.2000000000003,4917.030000000001,546.0
1008580022,"79 Madison Ave, New York, NY 10016",205239.0,257637,0.797,SC9 Rate I (Standard),0.629,0.633,0.578,0.164,0.242,0.384,0.505,0.459,0.65,0.45,0.502,0.584,0.2453,66720.6075162,61031.7310944,56944.466941999955,13505.1033568,22720.32279879996,42923.15132159995,72518.294112,60343.3820088,70390.82193,37666.23201,43314.829190599965,58069.7846168,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1542937,0.1552749,0.1417833999999999,0.0402292,0.0593625999999999,0.0941951999999999,0.1238765,0.1125927,0.159445,0.110385,0.1231405999999999,0.1432552,2166.2999999999993,2078.7599999999984,1748.9500000000007,418.8299999999999,751.4699999999993,1639.079999999998,2794.4400000000023,2387.16,2755.8099999999995,1207.4300000000003,1428.91,1787.1900000000005,21164.32999999999,368.0
1008580049,"38 E 29th St, New York, NY 10016",52785.0,60000,0.88,SC9 Rate I (Standard),0.544,0.577,0.5,0.177,0.15,0.226,0.244,0.244,0.526,0.45,0.477,0.5,0.2556,17191.835942399997,17221.674686399987,14923.4616,4972.143603599989,4213.68102,6745.4046432000005,7711.0440623999875,7711.0440623999875,15699.4816032,12641.04306,13399.5056436,14923.4616,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1390464,0.1474811999999999,0.1278,0.0452411999999999,0.03834,0.0577656,0.0623663999999999,0.0623663999999999,0.1344456,0.11502,0.1219212,0.1278,558.1899999999996,586.5800000000004,458.3499999999999,154.19999999999982,139.37000000000037,257.59000000000015,297.1400000000003,305.0500000000002,614.6300000000001,405.22000000000025,442.0300000000002,459.29,4677.640000000001,551.0
1008590015,"102 Madison Ave, New York, NY 10016",100677.0,108290,0.93,SC9 Rate I (Standard),0.55,0.567,0.568,0.264,0.349,0.475,0.616,0.576,0.65,0.607,0.496,0.45,0.3102,25239.87279,24035.697793799987,26708.483049599985,11946.6854496,18445.954282799983,30137.798954999977,55208.90464319997,46774.48723199997,43709.55303,30135.285404399983,20547.434582399987,18218.58885,41.876999999999995,1.83,41.876999999999995,1.83,41.876999999999995,1.83,41.876999999999995,1.83,2.7918,0.85,0.0,,1.2408,0.81,0.6204,0.79,0.6204,0.79,8.375399999999999,0.99,59.2482,2.27,41.876999999999995,1.83,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.17061,0.1758833999999999,0.1761935999999999,0.0818928,0.1082597999999999,0.1473449999999999,0.1910831999999999,0.1786751999999999,0.20163,0.1882913999999999,0.1538591999999999,0.13959,819.4900000000007,818.6700000000001,820.3099999999995,370.5,610.0899999999992,1150.8500000000004,2127.4300000000003,1850.380000000001,1711.2300000000005,966.0200000000004,677.8299999999999,560.6999999999998,12499.15,449.0
1008590024,"99 Madison Ave, New York, NY 10016",112500.0,120000,0.938,SC9 Rate I (Standard),0.65,0.65,0.65,0.346,0.454,0.552,0.639,0.577,0.65,0.543,0.473,0.446,0.3,50129.625,44633.355,48486.75,22763.85899999998,36932.672999999995,53053.7688,78598.53360000001,60669.64589999996,52755.105,32072.0778,24739.4136,23321.7414,0.0,,0.0,,0.0,,0.0,,341.09999999999997,9.38,0.0,,343.8,9.45,131.1,4.07,0.0,,2615.1,66.91,1479.6,38.18,1479.6,38.18,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.195,0.195,0.195,0.1037999999999999,0.1362,0.1656,0.1917,0.1730999999999999,0.195,0.1629,0.1419,0.1338,1627.6099999999997,1520.2200000000012,1489.1900000000005,705.9799999999996,1221.539999999999,2025.9299999999985,3028.7400000000016,2400.0699999999997,2065.379999999999,1028.1099999999997,816.1299999999992,717.7600000000002,18812.83,385.0
1008590048,"434 Park Ave South, New York, NY 10016",136437.0,160709,0.849,SC9 Rate I (Standard),0.22,0.279,0.282,0.15,0.277,0.405,0.501,0.465,0.427,0.287,0.244,0.257,0.2165,12673.81907,15706.601298,17660.557097999972,7677.089999999999,17233.4227325,29620.8144675,45107.746422,39045.426435,32402.702423,18084.16446199997,14049.33883,15554.4686965,176292.2695,3621.21,157657.898,3239.2,154499.596,3174.46,20188.625,421.08,8703.5165,185.64,6455.3805,139.55,7847.692,168.09,6247.1075,135.28,5541.534,120.82,9132.6195,194.44,66027.9535,1360.79,158079.207,3247.84,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.04763,0.0604035,0.0610529999999999,0.032475,0.0599705,0.0876825,0.1084665,0.1006725,0.0924455,0.0621354999999999,0.052826,0.0556405,411.4899999999998,534.9699999999993,542.4200000000001,238.09000000000017,569.9900000000016,1131.1100000000006,1738.199999999999,1544.619999999999,1268.5700000000015,579.710000000001,463.4799999999995,478.7099999999991,25509.76,336.0
1008590052,"44 E 30th St, New York, NY 10016",49000.0,75655,0.648,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.3,9590.298,10282.4616,7424.16,6183.919799999988,5240.61,8389.300799999999,9590.298,9590.298,8389.300799999999,5240.61,6183.919799999988,7424.16,67425.9,1706.63,62489.7,1581.74,62735.399999999994,1587.96,34713.0,878.99,26459.7,670.18,24134.7,611.36,26232.0,664.42,24996.3,633.16,23569.5,597.06,28660.8,725.87,52723.2,1334.65,64141.8,1623.54,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0732,0.0831,0.06,0.0530999999999999,0.045,0.0678,0.0732,0.0732,0.0678,0.045,0.0530999999999999,0.06,311.3800000000001,350.21999999999935,228.02,191.7800000000002,173.34000000000017,320.3599999999997,369.5499999999993,379.3899999999994,328.4399999999996,167.98999999999978,204.01000000000025,228.48999999999975,15868.529999999995,416.0
1008590064,"105 Madison Ave, New York, NY 10016",222970.0,234970,0.949,SC9 Rate I (Standard),0.65,0.65,0.6,0.232,0.15,0.28,0.339,0.339,0.58,0.507,0.58,0.639,0.3185,114469.712175,108445.07765,94541.7564,32255.409732,19464.4905,41524.259139999995,56558.278959,56558.278959,86014.53678999995,70489.1928195,86014.53678999995,106609.853259,44.59,1.92,42.679,1.88,44.9085,1.93,5.7330000000000005,0.94,0.0,,0.0,,2.548,0.86,0.0,,0.0,,2.8665000000000003,0.87,47.4565,2.0,43.953,1.91,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.207025,0.207025,0.1911,0.073892,0.047775,0.08918,0.1079715,0.1079715,0.1847299999999999,0.1614795,0.1847299999999999,0.2035215,3716.629999999999,3693.6799999999985,2903.6800000000003,1000.34,643.7800000000007,1585.66,2179.4300000000003,2237.4300000000003,3367.4900000000016,2259.619999999999,2837.540000000001,3281.069999999998,29718.660000000003,314.0
1008590072,"112 Madison Ave, New York, NY 10016",82060.0,97988,0.837,SC9 Rate I (Standard),0.544,0.577,0.5,0.177,0.15,0.226,0.244,0.244,0.526,0.45,0.477,0.5,0.2081,29498.4180608,29549.657275199977,25606.2888,8531.3847603,7229.987085,11574.0425376,13230.9081008,13230.9081008,26937.8158176,21689.961255,22991.3589303,25606.2888,4.5782,0.64,4.162,0.63,4.162,0.63,2.2891,0.58,1.6648,0.56,1.6648,0.56,1.6648,0.56,1.6648,0.56,1.6648,0.56,1.8729,0.57,3.5377,0.61,4.3701,0.63,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1132064,0.1200736999999999,0.10405,0.0368337,0.031215,0.0470306,0.0507764,0.0507764,0.1094606,0.093645,0.0992637,0.10405,957.7599999999992,1006.4700000000012,786.46,264.5799999999999,239.1300000000001,441.96999999999935,509.8399999999983,523.4099999999999,1054.6200000000008,695.3000000000002,758.46,788.0799999999999,8033.169999999999,498.0
1008600001,"285 5 Ave, New York, NY 10118",533324.0,614040,0.869,SC9 Rate I (Standard),0.548,0.587,0.561,0.461,0.394,0.311,0.15,0.205,0.65,0.65,0.65,0.65,0.2666666666666666,47383.44106666666,48987.576266666656,49542.583199999965,43479.675999999985,34160.955733333314,22952.29759999999,9269.639999999976,13547.001333333315,81731.34666666665,67929.15999999999,66538.15999999999,92997.66666666666,28523.46666666666,593.62,35917.86666666666,745.21,237194.9333333333,4871.39,54497.06666666665,1126.08,73703.19999999998,1519.8,3361.0666666666657,77.79,15130.666666666662,319.07,0.0,,0.0,,720.2666666666665,23.65,188459.46666666665,3872.31,279448.2666666666,5737.58,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1461333333333333,0.1565333333333333,0.1495999999999999,0.1229333333333333,0.1050666666666666,0.0829333333333333,0.0399999999999999,0.0546666666666666,0.1733333333333333,0.1733333333333333,0.1733333333333333,0.1733333333333333,1538.4599999999991,1668.539999999999,1521.6099999999988,1348.4400000000005,1129.869999999999,876.4599999999991,357.1999999999989,535.9200000000001,3199.800000000001,2177.5499999999993,2195.029999999999,2862.1399999999994,38297.51999999999,271.0
1008600045,"450 Park Ave South, New York, NY 10016",156338.0,172831,0.905,SC9 Rate I (Standard),0.65,0.65,0.65,0.307,0.383,0.435,0.442,0.445,0.65,0.528,0.449,0.443,0.3238,96444.72045,77639.85736,78174.8721,32618.5858778,47222.8320428,56748.82858199996,60252.06352359996,61053.373974,79882.62568,52568.4067392,39228.104484,39673.1452418,1560.716,40.3,1630.6568,42.07,2433.357,62.37,2732.872,69.95,2355.9687999999996,60.42,2042.5304,52.49,2306.4274,59.16,2246.2005999999997,57.64,2238.4294,57.44,2260.4478,58.0,2279.8758,58.49,2318.408,59.47,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.21047,0.21047,0.21047,0.0994066,0.1240154,0.1408529999999999,0.1431195999999999,0.144091,0.21047,0.1709664,0.1453862,0.1434434,3131.379999999999,2644.4399999999987,2401.0,1011.6000000000004,1561.8900000000012,2167.029999999999,2321.7699999999986,2415.25,3127.4199999999983,1685.1399999999994,1294.1000000000004,1220.999999999999,25659.819999999992,334.0
1008610001,"303 5 Ave, New York, NY 10016",148454.0,160454,0.925,SC9 Rate I (Standard),0.165,0.176,0.171,0.166,0.186,0.255,0.417,0.376,0.307,0.15,0.161,0.155,0.2046,10571.664609,10326.86909759997,11038.3422732,10302.7901328,12224.2578876,17735.898311999998,38289.4430688,32256.7351392,22926.8298732,9443.58921,9932.7767616,9811.843635,326173.5246,6693.38,238835.5134,4902.95,214113.4908,4396.15,74676.3402,1537.68,84284.5608,1734.65,60623.1846,1249.6,72809.979,1499.42,40115.922,829.2,41922.9492,866.24,112670.151,2316.56,144776.5968,2974.74,266766.0732,5475.52,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.033759,0.0360095999999999,0.0349866,0.0339636,0.0380556,0.052173,0.0853182,0.0769296,0.0628122,0.03069,0.0329406,0.031713,343.2399999999998,351.7400000000016,339.02000000000044,319.52000000000044,404.3099999999995,677.2699999999986,1475.460000000001,1276.0599999999995,897.5900000000001,302.72999999999956,327.6700000000001,301.96999999999935,41492.67,258.0
1008610015,"134 Madison Ave, New York, NY 10016",229902.0,272000,0.845,SC9 Rate I (Standard),0.582,0.595,0.532,0.471,0.471,0.58,0.58,0.58,0.645,0.516,0.484,0.45,0.3,117077.33159999992,110134.6785,99962.9064,80602.88939999994,88152.83099999993,115841.544,144371.28,140062.51799999998,137700.2115,95036.2092,82860.1224,76445.64,10.5,1.02,12.6,1.07,9.3,0.99,4.8,0.87,3.9,0.85,2.1,0.8,3.0,0.83,2.1,0.8,2.1,0.8,2.4,0.81,9.3,0.99,10.5,1.02,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1745999999999999,0.1785,0.1596,0.1412999999999999,0.1412999999999999,0.174,0.174,0.174,0.1935,0.1548,0.1452,0.135,3801.290000000001,3751.2199999999975,3070.1899999999987,2499.75,2915.6399999999994,4423.560000000001,5563.25,5540.82,5390.989999999998,3046.5,2733.470000000001,2352.7199999999993,45100.25,244.0
1008610022,"135 Madison Ave, New York, NY 10016",172236.0,180019,0.957,SC9 Rate I (Standard),0.219,0.225,0.243,0.268,0.255,0.319,0.417,0.401,0.354,0.235,0.216,0.15,0.3242,26306.9168958,24609.235815,30098.12822999996,33242.083017599994,32099.743893,42526.01492039995,67090.8953124,62800.86888559999,49737.17671679996,28813.39009099996,24998.7300192,16555.25679,81940.25319999999,1690.58,113250.8408,2332.45,118740.8436,2444.99,78968.3118,1629.66,44927.9602,931.83,2606.2437999999997,64.23,9678.3426,209.21,9353.8184,202.56,7740.5992,169.49,33464.8966,696.84,262851.9582,5399.27,301541.9862,6192.42,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0709998,0.072945,0.0787805999999999,0.0868856,0.082671,0.1034197999999999,0.1351914,0.1300042,0.1147667999999999,0.0761869999999999,0.0700272,0.04863,854.1399999999994,838.2000000000007,924.42,1030.9400000000005,1061.6899999999987,1623.91,2585.2999999999993,2484.380000000001,1947.2200000000012,923.6499999999996,824.6800000000003,509.5100000000002,37571.57000000001,274.0
1008610047,"44 E 32nd St, New York, NY 10016",73623.0,83623,0.88,SC9 Rate I (Standard),0.388,0.421,0.343,0.177,0.15,0.226,0.244,0.244,0.369,0.293,0.321,0.343,0.3079,22662.6679052,23224.0354958,18921.2450714,9189.6668409,7787.853254999999,12467.0594348,14251.7808476,14251.7808476,20355.5085462,15212.2733581,16666.005965700002,18921.2450714,26054.8059,659.96,24147.3654,611.7,24242.1986,614.1,13413.6635,340.14,10224.4353,259.45,9326.291,236.72,10136.6838,257.23,9659.1309,245.15,9107.682,231.19,11075.163,280.97,20373.4351,516.22,24785.6421,627.85,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1194652,0.1296259,0.1056097,0.0544983,0.046185,0.0695854,0.0751276,0.0751276,0.1136151,0.0902147,0.0988359,0.1056097,735.8099999999995,791.0099999999993,581.1399999999994,285.0,257.5799999999999,476.0699999999997,549.1899999999996,563.8000000000002,796.9200000000001,487.6499999999997,549.8000000000002,582.3299999999999,11536.979999999998,461.0
1008610049,"38 E 32nd St, New York, NY 10016",80000.0,85845,0.932,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.3,20694.8112,22188.4479,16020.54,13344.189299999976,11308.635,18103.2102,20694.8112,20694.8112,18103.2102,11308.635,13344.189299999976,16020.54,83000.7,2100.67,76924.2,1946.93,77226.59999999999,1954.58,42731.4,1081.85,32571.6,824.81,29709.6,752.4,32291.4,817.72,30770.4,779.24,29013.9,734.8,35281.2,893.36,64901.7,1642.76,78958.2,1998.39,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0732,0.0831,0.06,0.0530999999999999,0.045,0.0678,0.0732,0.0732,0.0678,0.045,0.0530999999999999,0.06,671.9200000000001,755.75,492.03999999999905,413.84000000000015,374.0299999999989,691.3000000000011,797.460000000001,818.6800000000003,708.75,362.5100000000002,440.2099999999991,493.0499999999993,22547.05,358.0
1008610064,"148 Madison Ave, New York, NY 10016",71871.0,71871,1.0,SC9 Rate I (Standard),0.592,0.623,0.503,0.177,0.15,0.229,0.292,0.292,0.529,0.503,0.574,0.592,0.3115,56465.914008,56121.512755,42646.2305255,14068.815264,11922.724799999974,19415.4806965,27851.430558,27851.430558,44850.6082465,42646.2305255,51707.461189999995,56465.914008,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.184408,0.1940645,0.1566845,0.0551355,0.0467249999999999,0.0713335,0.090958,0.090958,0.1647835,0.1566845,0.178801,0.184408,1833.3500000000004,1911.5200000000004,1309.8000000000002,436.3199999999997,394.3399999999983,741.3999999999996,1073.2299999999996,1101.7999999999993,1755.91,1367.0800000000008,1705.7800000000009,1737.8200000000006,15368.350000000002,421.0
1008610072,"6 E 32nd St, New York, NY 10016",140750.0,145500,0.967,SC9 Rate I (Standard),0.65,0.65,0.65,0.592,0.592,0.7,0.7,0.7,0.65,0.576,0.544,0.449,0.2369,40628.01834,37171.209075000006,48251.969675,37540.3073296,43153.32496,49845.01556999997,58737.98097999997,54300.038519999966,41968.765735,30569.060505599977,26758.5410624,20267.2714059,246.376,6.83,246.376,6.83,246.376,6.83,246.376,6.83,132.9009,3.95,28.428,1.31,291.1501,7.96,28.428,1.31,27.4804,1.29,58.5143,2.07,280.7265,7.69,212.0255,5.96,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.153985,0.153985,0.153985,0.1402448,0.1402448,0.1658299999999999,0.1658299999999999,0.1658299999999999,0.153985,0.1364543999999999,0.1288736,0.1063681,1319.1200000000008,1266.0600000000004,1481.9799999999996,1164.2399999999998,1427.2900000000009,1903.3899999999992,2263.42,2148.09,1643.09,979.9299999999994,882.7400000000007,623.7600000000002,17161.97,401.0
1008610075,"315 5 Ave, New York, NY 10016",56000.0,56000,1.0,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.304,24072.337279999967,25809.836208,18635.2608,15522.04756799997,13154.27759999997,21057.844704,24072.337279999967,24072.337279999967,21057.844704,13154.27759999997,15522.04756799997,18635.2608,82788.31999999999,2095.3,76727.472,1941.97,77029.04,1949.59,42622.016,1079.1,32488.176,822.71,29633.616,750.49,32208.8,815.64,30691.536,777.26,28939.584,732.93,35191.04,891.09,64735.583999999995,1638.57,78756.064,1993.29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0741759999999999,0.084208,0.0608,0.0538079999999999,0.0455999999999999,0.068704,0.0741759999999999,0.0741759999999999,0.068704,0.0455999999999999,0.0538079999999999,0.0608,781.5799999999999,879.0900000000001,572.3499999999985,481.3899999999994,435.0700000000015,804.119999999999,927.6100000000006,952.2999999999992,824.4099999999999,421.6800000000003,512.0599999999995,573.5300000000007,23653.129999999997,352.0
1008620013,"15 E 32nd St, New York, NY 10016",45000.0,57156,0.787,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.3,8115.2448,8700.985499999999,6282.3,5232.79259999999,4434.57,7098.999,8115.2448,8115.2448,7098.999,4434.57,5232.79259999999,6282.3,33078.299999999996,837.63,30656.699999999997,776.36,30777.0,779.41,17029.8,431.6,12980.7,329.16,11840.1,300.3,12869.1,326.34,12262.8,311.0,11562.9,293.29,14060.7,356.49,25865.4,655.14,31467.3,796.87,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0732,0.0831,0.06,0.0530999999999999,0.045,0.0678,0.0732,0.0732,0.0678,0.045,0.0530999999999999,0.06,263.49000000000024,296.3600000000001,192.94999999999985,162.28999999999996,146.67000000000007,271.0799999999999,312.71999999999935,321.02999999999975,277.9300000000003,142.1500000000001,172.6300000000001,193.3499999999999,8946.24,489.0
