bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD
1000200016,"55 Broadway, New York, NY 10006",298081,354072,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),204,184,204,1497,41,0,0,0,0,0,0,0,1766819.1,1523158.868,1097712.458,580352.1524,255752.2732,42171.77633,0,0,0,0,821912.4768,1564550.395,220570.0302,300785.0047,239953.0302,159872.955,275947.4302,554629.355,382869.9302,399947.3302,314921.955,201236.0302,178963.555,225587.3302,936144.9698,845550.2953,936144.9698,905946.745,936144.9698,905946.745,936144.9698,936144.9698,905946.745,936144.9698,905946.745,936144.9698,4.08,3.68,4.08,29.94,0.82,0,0,0,0,0,0,0,85708.39,73888.44,53250.03,28152.88,12406.54,2045.75,0,0,0,0,39870.97,75896.34,8245.837001,11811.45264,8291.308381,5705.511,10541.97279,25636.5305,18901.49729,18916.62393,15576.45625,7521.149763,6803.75894,8109.063289,34997.043,33203.70736,32347.44162,32331.229,35763.38721,41875.4095,46215.54271,44277.58607,44809.32375,34988.20024,34441.89106,33651.08671
1000210001,"61 Broadway, New York, NY 10006",633379,709506,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,3309370.751,2672113.047,1550031.623,457805.249,100619.3737,3806.141935,5585.554015,6927.176042,8819.139924,258344.8884,1402805.323,2352092.733,162168.7355,121136.745,1049149.236,622718.8054,639533.4355,837354.0054,1088962.836,979034.7355,818836.8054,546614.6355,437536.9054,484523.3355,759988.8645,686441.555,759988.8645,735473.0946,759988.8645,735473.0946,759988.8645,759988.8645,735473.0946,759988.8645,735473.0946,759988.8645,0,0,0,0,0,0,0,0,0,0,0,0,160537.58,129624.2,75192.03,22208.13,4881.05,184.64,270.96,336.04,427.82,12532.31,68050.09,114100.02,10249.01127,8511.471,60501.32561,35135.0343,44325.00655,97660.88265,130673.2351,120168.7746,97895.05434,37103.84771,29372.31823,27728.60739,48031.04873,48231.669,43826.30439,41496.8557,52673.57345,85778.47735,91197.05493,93282.62544,87928.60566,51587.55229,49373.09177,43493.12261
1000210004,"65 Broadway, New York, NY 10006",330184,335184,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),4752,16813,20832,4345,18629,18538,19069,19159,20860,52925,40403,38525,13626453.2,0,0,0,0,0,0,0,0,0,0,0,301639.0286,230116.8,416762.4286,376376.7857,388664.6286,478464.6857,743618.4286,705466.6286,524905.8857,471652.6286,479749.2857,426479.1286,1443708.971,1303995.2,1443708.971,1397137.714,1443708.971,1397137.714,1443708.971,1443708.971,1397137.714,1443708.971,1397137.714,1443708.971,83.16,294.23,364.56,76.04,326.01,324.41,333.71,335.28,365.05,926.19,707.05,674.19,661019.24,0,0,0,0,0,0,0,0,0,0,0,19740.04211,17517.309,25981.82617,23091.22628,28780.16712,63349.7173,96466.28924,92498.63933,70924.84598,33546.46218,33103.54857,26819.44588,94480.06789,99264.751,90003.78383,85716.29372,106904.9829,184983.9327,187285.9008,189294.7307,188780.084,102684.3178,96404.97143,90788.67412
1000220013,"26 Broadway, New York, NY 10004",856889,200000,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),12349,10609,12132,3821,4157,1981,2007,1910,967,6871,11351,12706,0,0,0,0,0,0,0,0,0,0,0,0,473264.638,428574.344,534048.638,226215.54,304148.538,487289.24,768464.938,868938.238,704869.94,379983.738,392307.84,328912.838,1324617.662,1196428.856,1324617.662,1281888.06,1324617.662,1281888.06,1324617.662,1324617.662,1281888.06,1324617.662,1281888.06,1324617.662,275.38,236.58,270.54,85.21,92.7,44.18,44.76,42.59,21.56,153.22,253.13,283.34,0,0,0,0,0,0,0,0,0,0,0,0,17619.47452,16774.35888,18369.83055,8041.9215,11587.15695,22494.69691,37829.49257,40971.36856,34752.16729,14146.06337,14850.74163,11781.02083,49315.04548,46828.11112,45563.26945,45570.8885,50464.00305,59175.70309,65207.41743,62457.14144,63200.86271,49312.96663,48525.63837,47445.23917
1000220017,"32 Broadway, New York, NY 10004",134940,145494,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),67727,61626,81188,70215,72697,59925,63461,72485,66426,75050,68971,73053,0,0,0,0,0,0,0,0,0,0,0,0,416575.6906,376960.3501,384699.8981,126003.9532,118365.795,196998.9532,270039.795,272875.995,418170.8715,326207.1954,345094.7744,377659.4503,479244.0094,432742.5499,484857.9019,649102.7468,670739.505,649102.7468,670739.505,670739.505,461136.9285,495159.5046,474006.9256,486097.8497,1510.31,1374.26,1810.49,1565.79,1621.14,1336.33,1415.18,1616.42,1481.3,1673.62,1538.05,1629.08,0,0,0,0,0,0,0,0,0,0,0,0,15625.95088,14871.30955,13350.6899,4519.037204,4548.159,9154.956728,13372.57705,12949.02568,20749.95583,12247.24551,13171.39463,13631.73165,17976.66912,17071.95045,16826.5901,23279.5828,25772.901,30165.17327,33215.53295,31829.19432,22881.96417,18590.45449,18091.64537,17545.84835
1000220020,"42 Broadway, New York, NY 10004",389917,405244,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),2285742.1,2231904,2077582.1,877757.9,410583.9,164009,191770,182610,122482,256201,1745126.9,1953338.9,0,0,0,0,0,0,0,0,0,0,0,0,216952.705,191991.4626,251181.405,150678.9242,146878.305,220145.8242,393328.905,380560.605,249753.6242,123569.205,217029.2242,243522.005,700225.495,632461.7374,700225.495,677637.5758,700225.495,677637.5758,700225.495,700225.495,677637.5758,700225.495,677637.5758,700225.495,45714.84,44638.08,41551.64,17555.16,8211.68,3280.18,3835.4,3652.2,2449.64,5124.02,34902.54,39066.78,0,0,0,0,0,0,0,0,0,0,0,0,8135.172334,7572.053813,8704.592291,5397.723445,5637.346463,10223.13288,19448.681,18033.40323,12385.58395,4639.1085,8272.23988,8778.027122,26256.66767,24943.99619,24266.03771,24274.79656,26875.40354,31468.13712,34623.599,33181.17677,33604.86605,26288.2815,25828.69012,25240.42288
1000220024,"50 Broadway, New York, NY 10004",279778,300676,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498585.39,429292.1748,448356.77,274357.4856,270558.5946,378423.5057,470462.3943,447783.5847,443685.6216,292644.33,316517.4116,325900.93,306216.61,281438.8252,317807.83,378991.7144,373744.0054,338369.5943,420666.7057,400388.3153,305296.2784,353741.47,334642.7884,346066.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18733.71094,16972.8513,15594.77612,9872.711724,10434.76418,17626.64348,23311.66668,21275.81521,22060.08461,11035.49612,12130.67822,11817.51089,11505.69906,11127.1987,11054.01388,13637.95828,14414.36582,15760.96652,20844.26332,19023.89479,15179.35539,13339.44388,12825.34178,12548.74911
1000220028,"52 Broadway, New York, NY 10004",278310,345540,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),44180.9,40946.4,41107.4,22745.7,17337.7,15814.4,17188.6,16378.9,15444,18780.1,34546.9,42029.1,0,0,0,0,0,0,0,0,0,0,0,0,868083.97,778410.815,871775.19,467375.021,534943.865,572086.121,633687.865,132226.065,827494.72,720960.9576,657170.9597,724032.6057,467429.83,419144.285,469417.41,725110.679,749281.035,725110.679,749281.035,749281.035,445574.08,458191.4424,451436.1403,457583.2943,883.62,818.93,822.15,454.91,346.75,316.29,343.77,327.58,308.88,375.6,690.94,840.58,0,0,0,0,0,0,0,0,0,0,0,0,32402.253,30552.6585,30077.4825,16656.2305,20423.93738,26468.12891,31272.75034,6279.591,40915.0235,26934.47549,24977.52344,26021.12189,17447.367,16451.4315,16195.5675,25841.3695,28607.24262,33547.96109,36977.31966,35584.349,22031.1665,17117.63451,17158.02656,16445.15811
1000240001,"60 Broad St, New York, NY 10004",974984,1072213,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,5216164.409,4254123.739,1931952.072,1067537.347,2162773.678,3782464.591,3317943.658,4287869.26,2432692.123,1332002.804,3308201.398,4030039.821,777926.57,1323054.799,685120.37,471947.6129,625069.07,761285.3129,1476705.37,1045427.47,987842.0129,356936.97,880817.9129,617596.77,2022642.83,1826903.201,2022642.83,1957396.287,2022642.83,1957396.287,2022642.83,2022642.83,1957396.287,2022642.83,1957396.287,2022642.83,0,0,0,0,0,0,0,0,0,0,0,0,253036.14,206367.54,93719,51786.24,104916.15,183487.36,160953.45,208004.54,118009.89,64615.46,160480.85,195497.23,47523.90231,93066.12507,39829.75517,26314.3621,41458.624,92447.54161,173104.5366,127584.2719,119882.7055,23820.096,56050.92218,36554.24711,123564.2077,128507.7549,117587.1748,109138.4579,134154.756,237698.6284,237101.2234,246843.9181,237546.0445,134980.544,124559.0778,119715.9529
1000240029,"30 Broad St, New York, NY 10004",362072,370000,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,801563.1485,634906.4279,383661.665,100138.352,23213.22628,1501.525399,0,0,1074.427316,17036.10448,324702.5705,610996.4526,590254.0285,485697.9866,560512.979,222706.5016,227625.325,248960.2016,477724.925,415368.125,430117.4379,236843.3714,287827.8096,243818.2313,640573.0715,583267.6134,643510.821,750461.2984,775476.675,750461.2984,775476.675,775476.675,633846.5621,675482.1286,647901.5904,674793.1687,0,0,0,0,0,0,0,0,0,0,0,0,38883.83,30799.31,18611.43,4857.71,1126.07,72.84,0,0,52.12,826.42,15751.32,29639.44,22050.76812,19088.10895,19362.37052,7957.894759,8715.56366,11547.07328,23593.86311,19665.00148,21300.23727,8877.728148,10963.71105,8792.240139,23930.59188,22922.63105,22229.44948,26815.97524,29692.28634,34807.29672,38299.21689,36713.81852,31389.29273,25319.46185,24679.35895,24333.46986
1000250001,"55 Broad St, New York, NY 10004",400143,406025,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2544126.7,2374518.3,2035301.4,1356867.6,678433.8,339216.9,339216.9,339216.9,508825.3,1017650.7,1696084.5,2374518.3,395796.465,413427.9587,245016.865,200634.1629,169627.065,276023.9629,395796.465,395796.465,276023.9629,245016.865,351413.7629,395796.465,961220.035,868198.7413,961220.035,930212.9371,961220.035,930212.9371,961220.035,961220.035,930212.9371,961220.035,930212.9371,961220.035,0,0,0,0,0,0,0,0,0,0,0,0,123415.59,115187.88,98732.47,65821.65,32910.82,16455.41,16455.41,16455.41,24683.12,49366.24,82277.06,115187.88,14771.21864,16215.71577,8463.670129,7154.767258,6485.2785,12778.57117,19535.45638,18718.00808,13653.8621,9151.274645,13334.95318,14202.87991,35872.96136,34053.00423,33203.62987,33172.10274,36749.9115,43064.34883,47443.25362,45458.02192,46014.1179,35901.15535,35298.40682,34492.71009
1000290036,"1 William St, New York, NY 10004",49250,105000,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),1066,909,1091,107,1036,7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258551.5404,247312.077,273363.4764,129605.1323,162122.25,196941.6323,249693.05,261024.25,317377.45,288253.1081,187459.1606,155064.696,166256.1596,146992.523,162844.5236,283919.4677,293383.45,283919.4677,293383.45,293383.45,170895.55,159414.9919,175346.7394,190092.304,23.77,20.27,24.33,2.39,23.1,161.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9858.894272,9917.989233,9643.493734,4721.520867,6304.953282,9240.946655,12462.46145,12483.98464,15893.4425,10969.2212,7299.183455,5732.362509,6339.555728,5894.860767,5744.696266,10343.19913,11409.71672,13322.14335,14643.09855,14031.62536,8558.0075,6066.398799,6827.556545,7027.247491
1000290070,"75 Broad St, New York, NY 10004",653245,671172,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2432082.99,2269944.124,1945666.392,1297110.928,810694.33,324277.732,162138.866,162138.866,324277.732,972833.196,1945666.392,3567055.052,1512564.99,1544864.226,1086490.39,742194.5355,447378.39,955231.9355,1299527.69,1299527.69,955231.9355,660415.69,955231.9355,1299527.69,2535144.21,2289807.674,2535144.21,2453365.365,2535144.21,2453365.365,2535144.21,2535144.21,2453365.365,2535144.21,2453365.365,2535144.21,0,0,0,0,0,0,0,0,0,0,0,0,117980.35,110114.99,94384.28,62922.85,39326.78,15730.71,7865.36,7865.36,15730.71,47192.14,94384.28,173037.84,95061.46484,104093.1238,63112.10458,41729.32444,29904.408,119260.9053,161142.2111,161942.6294,116724.2449,43651.3589,61134.68492,74762.48735,159328.3752,154287.4962,147261.5754,137938.6056,169458.312,306303.1747,314359.3989,315920.8706,299788.1551,167564.9011,157014.9751,145848.1327
1000290073,"44 Beaver St, New York, NY 10004",97596,97596,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),9083.8,8418.8,8451.9,4676.6,3564.7,3251.5,3534.1,3367.6,3175.4,3861.3,7103,8641.4,810128.4,756119.8,648102.7,432068.5,216034.2,108017.1,108017.1,108017.1,162025.7,324051.4,540085.6,756119.8,78036.46685,83643.19251,60300.90625,50346.10763,42565.34555,68081.66833,78036.46685,78036.46685,68081.66833,42565.34555,50346.10763,60300.90625,241203.6248,217861.3385,241203.6248,233422.8627,241203.6248,233422.8627,241203.6248,241203.6248,233422.8627,241203.6248,233422.8627,241203.6248,202.57,187.74,188.48,104.29,79.49,72.51,78.81,75.1,70.81,86.11,158.4,192.7,59025.96,55090.89,47220.76,31480.51,15740.25,7870.13,7870.13,7870.13,11805.19,23610.39,39350.64,55090.89,3006.072667,3387.068389,2158.200002,1862.017903,1683.7215,3236.763873,3945.401778,3784.232223,3452.652905,1647.3165,1979.725,2241.852002,9291.497333,8822.131611,8632.799998,8632.992097,9541.0885,11097.47613,12194.87822,11696.71778,11837.66709,9334.7935,9178.725,8967.407998
1000330001,"77 Water St, New York, NY 10005",372360.87,546882,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,4266799.74,3982346.424,3413439.792,2275626.528,1422266.58,568906.632,284453.316,284453.316,568906.632,1706719.896,3413439.792,6257972.952,344620.05,309450.4097,352517.05,369784.8032,382260.75,397813.5032,445626.45,460139.05,324958.3032,231525.65,183337.1032,164013.45,929409.55,839466.6903,929409.55,899428.5968,929409.55,899428.5968,929409.55,929409.55,899428.5968,929409.55,899428.5968,929409.55,0,0,0,0,0,0,0,0,0,0,0,0,206982.46,193183.63,165585.96,110390.64,68994.15,27597.66,13798.83,13798.83,27597.66,82792.98,165585.96,303574.27,12869.59897,12151.42147,12168.43312,13168.93735,14591.4479,18405.23555,21992.77802,21756.89827,16072.46791,8651.136646,6970.186798,5900.1135,34708.16103,32963.96853,32082.01688,32030.84265,35476.9121,41612.95445,45868.68198,43945.56173,44485.82209,34728.11335,34194.8532,33433.9765
1000390012,"110 Maiden Lane, New York, NY 10005",1069367,1049691,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),1272133.5,1249513.3,1109579.2,851767.3,854630.6,733076.8,715615.5,721191.1,738238,795840.5,1057852.8,1212386.8,4800308.353,3013931.877,2139938.371,889442.8208,2096081.176,4366043.64,6278007.942,6398664.643,3954264.904,1752180.827,1287430.839,1847806.908,694749.21,862613.2316,473651.31,374018.8839,528243.61,521417.2839,1049597.31,771177.91,756163.0839,315846.51,567028.9839,246374.91,1396124.49,1261015.668,1396124.49,1351088.216,1396124.49,1351088.216,1396124.49,1396124.49,1351088.216,1396124.49,1351088.216,1396124.49,22262.34,21866.48,19417.64,14905.93,14956.04,12828.84,12523.27,12620.84,12919.17,13927.21,18512.42,21216.77,232862.96,146205.84,103808.41,43146.87,101680.9,211796.78,304546.17,310399.22,191821.39,84998.29,62453.27,89637.11,43847.3441,58562.65143,27619.969,21448.69467,35144.37412,63562.4988,131494.5393,93204.32449,89938.05886,20761.15494,36266.68423,14682.333,88112.8759,85610.11857,81412.031,77480.25533,92885.02588,164702.1412,174907.7907,168735.1755,160698.4711,91769.75506,86414.43577,83199.887
1000400003,"60 Wall St, New York, NY 10005",1374625.1,1625483,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,790893.09,738166.884,632714.472,421809.648,263631.03,105452.412,52726.206,52726.206,105452.412,316357.236,632714.472,1159976.532,1004544.905,872284.985,860254.59,250091.879,227724.465,221085.479,320272.565,223085.765,375626.0848,288597.4609,407571.2876,896957.36,540908.795,469691.915,463214.01,622059.421,642794.735,622059.421,642794.735,642794.735,434428.8152,467631.6391,428421.0124,482977.04,0,0,0,0,0,0,0,0,0,0,0,0,38366.22,35808.48,30692.98,20461.99,12788.74,5115.5,2557.75,2557.75,5115.5,15346.49,30692.98,56270.46,60499.6015,60019.518,49017.5465,14035.95028,15473.10055,27805.40831,38457.18183,27362.80795,45456.55122,19122.39137,26756.29229,53577.9855,32576.7085,32318.202,26394.0635,34911.94972,43675.70945,78234.97169,77184.48817,78842.63205,52572.58878,30985.14863,28125.03771,28849.6845
1000400014,"48 Wall St, New York, NY 10005",259055,313918,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,1806144.119,1575826.651,973417.5949,164047.6967,441.1960805,0,665.7462028,567.6627094,96.46673258,112260.3307,602289.2365,1171342.899,266911.79,253539.2877,276842.99,241518.7226,202981.19,328173.5226,490808.29,457435.69,327925.9226,251708.49,194940.8226,152090.19,861844.41,778440.1123,861844.41,834042.9774,861844.41,834042.9774,861844.41,861844.41,834042.9774,861844.41,834042.9774,861844.41,0,0,0,0,0,0,0,0,0,0,0,0,87616.05,76443.35,47220.49,7957.95,21.4,0,32.3,27.54,4.68,5445.75,29217.05,56821.84,9981.157378,9968.447399,9569.88999,8618.254463,7766.068439,15198.03036,24225.5616,21637.85626,16226.46575,9409.917294,7416.054011,5476.668,32228.64262,30606.0626,29792.18001,29761.64554,32974.20156,38625.32964,42539.3484,40767.40374,41270.20425,32219.35271,31729.15599,31034.452
1000420031,"80 Maiden Lane, New York, NY 10038",429598.1875,527605,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),218526,204656,229080,248853,264186,248093,232922,246444,239771,260464,252723,243684,1224372.104,1062421.7,531696.0662,65223.5004,2479.199619,79.06049963,47.38335748,0,2551.289382,6130.012311,190703.3665,587110.4175,320825.3797,291136.7064,333107.5432,159206.055,231736.4002,440691.955,596488.3002,600769.5002,456547.7376,285324.3189,347739.4507,366252.8193,875865.6203,791043.2936,875313.0568,902167.645,932239.8998,902167.645,932239.8998,932239.8998,841040.2624,877462.7811,845935.4493,873821.8807,4370.52,4093.12,4581.6,4977.06,5283.72,4961.86,4658.44,4928.88,4795.42,5209.28,5054.46,4873.68,59394.29,51538.08,25792.58,3163.99,120.27,3.84,2.3,0,123.76,297.37,9251.02,28480.73,11989.17938,11440.12189,11506.35668,5682.0255,8856.944472,20383.26426,29416.28828,28386.12212,22570.34771,10661.17753,13205.55004,13155.49316,32730.92062,31083.78811,30235.47332,32198.1445,35630.12553,41727.83574,45974.14172,44047.96788,41578.50229,32786.50247,32124.74996,31386.94684
1000430001,"44 Wall St, New York, NY 10005",289049,289049,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,818565.765,763994.714,654852.612,436568.408,272855.255,109142.102,54571.051,54571.051,109142.102,327426.306,654852.612,1200563.122,130940.985,141252.9671,177131.985,144237.879,178543.885,300224.879,394380.485,451274.685,293816.179,145441.685,101561.179,87128.385,493727.515,445947.4329,493727.515,477800.821,493727.515,477800.821,493727.515,493727.515,477800.821,493727.515,477800.821,493727.515,0,0,0,0,0,0,0,0,0,0,0,0,39708.63,37061.38,31766.9,21177.93,13236.21,5294.48,2647.24,2647.24,5294.48,15883.45,31766.9,58239.32,4943.473724,5605.660594,6177.47664,5195.962253,6880.202313,13967.66703,19542.47607,21414.38089,14602.81454,5485.818651,3902.068491,3169.5675,18639.91628,17697.53941,17218.74336,17212.08775,19025.82769,22229.21297,24465.35393,23428.89911,23746.94546,18622.58135,18357.52151,17960.8825
1000460001,"2 Wall St, New York, NY 10005",153090,173159,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,917153.7757,809744.5737,375843.3211,138475.0622,33741.43822,615.9706482,0,0,0,43.41827603,103797.4959,374916.1443,145997.67,133801.1342,166867.87,130108.5581,92149.87,106841.4581,222436.87,225868.07,173767.8581,81293.97,129066.6581,83651.47,460665.83,416085.2658,460665.83,445805.6419,460665.83,445805.6419,460665.83,460665.83,445805.6419,460665.83,445805.6419,460665.83,0,0,0,0,0,0,0,0,0,0,0,0,66823.82,58997.99,27383.94,10089.29,2458.4,44.88,0,0,0,3.16,7562.69,27316.39,5515.385977,5317.688844,5828.125081,4695.352752,3565.858652,4998.779724,11059.95315,10763.25168,8664.030426,3077.7195,4959.728017,3047.931855,17402.67402,16536.57116,16089.48492,16088.21725,17826.06135,20857.86028,22905.11685,21952.02832,22227.77957,17440.4105,17131.26198,16784.85815
1000460009,"14 Wall St, New York, NY 10005",814801,1087770,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),274012,304232,309847,258710,240394,225972,208433,207801,171966,213561,210505,207728,7950599.956,7028224.392,6087129.527,3363796.809,3038069.105,5075799.603,6353536.481,7176516.877,4855316.913,2784609.459,4482492.647,6561780.332,826738.4428,811335.7193,791212.1428,427008.135,558933.4428,967790.235,1568000.843,1517542.843,1108272.035,561748.7428,647677.935,714264.1428,2500369.857,2258398.581,2500369.857,2419712.765,2500369.857,2419712.765,2500369.857,2500369.857,2419712.765,2500369.857,2419712.765,2500369.857,4795.21,5324.06,5422.32,4527.43,4206.9,3954.51,3647.58,3636.52,3009.41,3737.32,3683.84,3635.24,385683.6,340939.17,295286.65,163177.78,147376.73,246227.04,308210.05,348132.83,235531.42,135081.4,217445.72,318311.96,49410.87595,55910.06667,45814.19309,24098.379,38175.9205,121162.0876,192865.7393,181660.1553,136590.9388,39183.719,41728.00108,42224.00723,149437.184,155628.8133,144780.9269,136557.481,170778.6895,302934.9124,307548.1007,299311.2047,298221.7612,174408.561,155895.0389,147810.3528
1000480001,"140 Broadway, New York, NY 10005",1113972,1272119,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,9646.393936,8581.871005,7229.078447,4405.772736,2912.789269,4220.574912,5112.957988,5393.07467,4133.676433,3257.466681,4956.858891,6765.885032,2538572.635,2201913.664,2161633.73,1646658.394,1757539.658,2468580.603,3113966.711,2826155.453,2635576.495,1902779.785,1820085.136,2017929.926,2063634.165,1884877.536,2150421.47,2270079.206,2422939.842,2109639.897,2661184.489,2415222.047,1955876.505,2210020.615,2143637.164,2183508.174,0,0,0,0,0,0,0,0,0,0,0,0,467.95,416.31,350.68,213.72,141.3,204.74,248.03,261.62,200.52,158.02,240.46,328.21,152644.8773,150857.251,124697.4941,94078.61841,118582.747,297072.7292,367521.8607,335044.2647,324595.4707,129401.8929,116852.018,115893.4667,124086.7327,129136.509,124050.6959,129696.5516,163477.883,253877.2608,314082.8293,286327.5953,240884.1693,150296.3471,137624.512,125402.9333
